member,expression,augmentation,timestamp,height,width,channels,hist_R_0,hist_R_1,hist_R_2,hist_R_3,hist_R_4,hist_R_5,hist_R_6,hist_R_7,hist_G_0,hist_G_1,hist_G_2,hist_G_3,hist_G_4,hist_G_5,hist_G_6,hist_G_7,hist_B_0,hist_B_1,hist_B_2,hist_B_3,hist_B_4,hist_B_5,hist_B_6,hist_B_7,hist_gray_0,hist_gray_1,hist_gray_2,hist_gray_3,hist_gray_4,hist_gray_5,hist_gray_6,hist_gray_7,mean_intensity,std_intensity,min_intensity,max_intensity,median_intensity,edge_density
Rodas,Neutral,Zoom_1.2x,2025-11-13 16:14:48,1280,720,3,0.14565322,0.040984157,0.09328776,0.15981445,0.23066732,0.13728516,0.1336491,0.058658853,0.19081923,0.10010417,0.16544704,0.13591038,0.073220484,0.057263456,0.11869574,0.1585395,0.19107747,0.13818468,0.16427301,0.07013563,0.089738496,0.055615235,0.024994574,0.2659809,0.16150065,0.095736764,0.12653428,0.20024523,0.082542315,0.059115667,0.13462673,0.13969836,122.19001844618056,77.90987647816254,0,255,112.0,0.01831271701388889
Rodas,Neutral,Rotation_-15deg,2025-11-13 16:14:48,1280,720,3,0.3869184,0.037910156,0.08329861,0.09320638,0.15681314,0.13904405,0.072881944,0.0299273,0.39876845,0.05718099,0.1090115,0.08244249,0.044397786,0.09483832,0.13275824,0.080602214,0.39177516,0.07080729,0.107777774,0.06226888,0.046767578,0.058021918,0.101843536,0.16073784,0.38847873,0.05564887,0.095425345,0.10801867,0.052569445,0.120363496,0.11071832,0.06877713,91.68638020833333,85.9005459425836,0,255,84.5,0.023675130208333332
Rodas,Neutral,Brightness_-20,2025-11-13 16:14:48,1280,720,3,0.34741428,0.070772566,0.09331272,0.13520616,0.1634668,0.1376161,0.038139105,0.0140722655,0.37260634,0.087763675,0.11278538,0.052972004,0.06304579,0.1597168,0.11359484,0.03751519,0.3705035,0.105793186,0.083218314,0.058927953,0.042358942,0.13080187,0.06559028,0.142806,0.3618978,0.07981446,0.11748155,0.07099609,0.08353516,0.16187392,0.094007164,0.03039388,94.349794921875,72.76419983350466,0,235,78.0,0.022875434027777777
Rodas,Neutral,Contrast_1.5x,2025-11-13 16:14:48,1280,720,3,0.30854058,0.02830295,0.03047526,0.054790583,0.064556204,0.065912545,0.09846571,0.34895617,0.31383356,0.0379796,0.045902777,0.06600261,0.08674805,0.04574327,0.031513672,0.37227648,0.29451388,0.05289822,0.05618164,0.07582031,0.06417969,0.037766926,0.038295355,0.38034397,0.3064312,0.035889756,0.044020183,0.05987739,0.08638455,0.064832896,0.03663954,0.36592448,136.21366861979166,105.6989330542296,0,255,148.0,0.02598849826388889
Rodas,Neutral,Gaussian_Blur,2025-11-13 16:14:48,1280,720,3,0.32077366,0.046285808,0.09037435,0.09464301,0.16330512,0.17087781,0.08024956,0.03349067,0.329898,0.06763672,0.115030386,0.08343208,0.04663737,0.10263238,0.17080186,0.08393121,0.32124567,0.08256836,0.11355035,0.06429579,0.04899197,0.061809897,0.13996094,0.16757704,0.320204,0.06577583,0.101220705,0.11017361,0.054330513,0.13223524,0.14381836,0.07224175,102.88075086805556,85.28123448073278,0,255,98.0,0.014392361111111111
Rodas,Neutral,Vertical_Flip,2025-11-13 16:14:48,1280,720,3,0.32215604,0.04516276,0.0910319,0.09422743,0.16105035,0.16923177,0.08256944,0.034570314,0.33142686,0.06628906,0.114026695,0.08446723,0.046691623,0.101634115,0.16894749,0.086516924,0.32344726,0.080146484,0.11382379,0.06394314,0.049248047,0.06179362,0.13906033,0.16853733,0.32190537,0.06429687,0.10123698,0.10988824,0.05426541,0.13173069,0.14213541,0.07454102,102.88286892361111,85.57850145307118,0,255,98.0,0.02481228298611111
Rodas,Neutral,Rotation_10deg,2025-11-13 16:14:48,1280,720,3,0.3680078,0.0379362,0.08196072,0.09257053,0.15683702,0.14783204,0.080903865,0.033951823,0.3809158,0.0572819,0.104983725,0.08136719,0.046312936,0.093306206,0.1506836,0.085148655,0.3746951,0.070080295,0.10367296,0.061439887,0.048938803,0.05650933,0.12782769,0.15683594,0.37027344,0.05590712,0.0918533,0.107708335,0.053772785,0.11933051,0.12756728,0.07358724,95.97667426215278,86.78127192842852,0,255,91.0,0.022496744791666665
Rodas,Neutral,Brightness_+15,2025-11-13 16:14:48,1280,720,3,0.3033778,0.040412325,0.0632704,0.095425345,0.12900825,0.16352105,0.14592448,0.05906033,0.30624348,0.06027235,0.08382921,0.11664171,0.054523654,0.05904948,0.15296006,0.16648003,0.28428277,0.078019746,0.103506945,0.088389754,0.060850695,0.035097655,0.11317817,0.23667426,0.29945096,0.05674913,0.077118054,0.117494576,0.074384764,0.07366862,0.16140951,0.13972439,117.33808919270834,84.71342533265829,15,255,113.0,0.024345703125
Rodas,Neutral,Contrast_0.7x,2025-11-13 16:14:48,1280,720,3,0.3393457,0.10336806,0.1489247,0.23338108,0.14415473,0.030825738,0.0,0.0,0.35602972,0.13553168,0.11966146,0.086457245,0.22601996,0.07629991,0.0,0.0,0.3520638,0.14929037,0.10139431,0.06975369,0.16341145,0.16408637,0.0,0.0,0.34789822,0.118727215,0.1473188,0.117629126,0.20850912,0.059917536,0.0,0.0,72.01620768229166,59.878535553903895,0,178,69.0,0.017378472222222222
Rodas,Neutral,Median_Blur,2025-11-13 16:14:48,1280,720,3,0.32242078,0.045120444,0.09014757,0.09409288,0.16182292,0.17086045,0.081139326,0.034395617,0.33129016,0.06622721,0.11464627,0.08407444,0.04589084,0.10109267,0.17077148,0.08600695,0.3234299,0.080643445,0.11345703,0.06444661,0.048779298,0.0605089,0.13961263,0.16912217,0.32183376,0.06442166,0.100993924,0.1107411,0.052771267,0.13139758,0.1435894,0.0742513,102.89540364583333,85.61095198103583,0,255,98.0,0.01615451388888889
Rodas,Neutral,Zoom_1.1x,2025-11-13 16:14:48,1280,720,3,0.16555773,0.03377604,0.087815754,0.13965929,0.20141059,0.17486545,0.13969293,0.05722222,0.20087674,0.0810829,0.13854818,0.12490668,0.07115777,0.06386068,0.16567817,0.1538889,0.1975662,0.11350586,0.13568576,0.06998264,0.08716905,0.06028212,0.04712782,0.28868055,0.17764431,0.07745226,0.107507594,0.1800803,0.07587348,0.07250217,0.17588325,0.13305664,125.959736328125,80.31238232897728,0,255,120.0,0.020376519097222223
Rodas,Smile,Original,2025-11-13 16:14:48,1280,720,3,0.30911893,0.04698893,0.08008138,0.09546115,0.12272786,0.221722,0.094318576,0.029581163,0.32192165,0.0685102,0.104605034,0.110407986,0.044016927,0.04705295,0.2173698,0.08611545,0.30173394,0.09111545,0.12343533,0.07547743,0.055281032,0.02319987,0.14116754,0.18858941,0.31189454,0.06401259,0.09719184,0.11723959,0.064404294,0.09000434,0.19777018,0.057482637,105.36630859375,85.1431003218926,0,255,104.0,0.022717013888888887
Rodas,Smile,Rotation_15deg,2025-11-13 16:14:48,1280,720,3,0.38144422,0.031191407,0.06271701,0.08921441,0.122144096,0.20054796,0.09249566,0.020245226,0.39582574,0.05369032,0.08547635,0.10444661,0.042759333,0.045359157,0.19613281,0.07630968,0.38448784,0.07207791,0.09975586,0.0687793,0.054900173,0.022501085,0.12837891,0.16911893,0.38554904,0.049157985,0.07803819,0.110820316,0.06401259,0.08483073,0.179745,0.04784614,95.05668836805556,86.83840672641969,0,255,91.0,0.020521918402777777
Rodas,Smile,Horizontal_Flip,2025-11-13 16:14:48,1280,720,3,0.30911893,0.04698893,0.08008138,0.09546115,0.12272786,0.221722,0.094318576,0.029581163,0.32192165,0.0685102,0.104605034,0.110407986,0.044016927,0.04705295,0.2173698,0.08611545,0.30173394,0.09111545,0.12343533,0.07547743,0.055281032,0.02319987,0.14116754,0.18858941,0.31189454,0.06401259,0.09719184,0.11723959,0.064404294,0.09000434,0.19777018,0.057482637,105.36630859375,85.1431003218926,0,255,104.0,0.022698567708333332
Rodas,Smile,Grayscale,2025-11-13 16:14:48,1280,720,3,0.31189454,0.06401259,0.09719184,0.11723959,0.064404294,0.09000434,0.19777018,0.057482637,0.31189454,0.06401259,0.09719184,0.11723959,0.064404294,0.09000434,0.19777018,0.057482637,0.31189454,0.06401259,0.09719184,0.11723959,0.064404294,0.09000434,0.19777018,0.057482637,0.31189454,0.06401259,0.09719184,0.11723959,0.064404294,0.09000434,0.19777018,0.057482637,105.36630859375,85.1431003218926,0,255,104.0,0.022717013888888887
Rodas,Smile,Brightness_+30,2025-11-13 16:14:48,1280,720,3,0.22251628,0.08814887,0.049939238,0.08090278,0.09632161,0.13414171,0.21510959,0.11291992,0.21708333,0.10810113,0.072923176,0.10496419,0.10718858,0.041203342,0.052285157,0.2962511,0.09455295,0.21384114,0.09189345,0.12127712,0.07390516,0.05354275,0.024223091,0.32676432,0.19942708,0.11538954,0.068401694,0.09556966,0.11691406,0.06079427,0.10569661,0.23780708,134.10337999131946,83.23153929575577,30,255,134.0,0.022288411458333334
Rodas,Smile,Zoom_1.2x,2025-11-13 16:14:48,1280,720,3,0.1412934,0.052601997,0.12121528,0.16680339,0.23698893,0.16219401,0.078577474,0.040325522,0.18339626,0.12042643,0.1760905,0.2055306,0.084979385,0.0412066,0.099965274,0.088404946,0.17493707,0.1605957,0.21868272,0.10742622,0.10138563,0.039294705,0.055921223,0.14175673,0.15546332,0.10551107,0.15897353,0.22615343,0.13147244,0.039985895,0.113994144,0.06844618,110.45608289930556,69.2095637911394,0,255,108.0,0.016022135416666666
Rodas,Smile,Rotation_-15deg,2025-11-13 16:14:48,1280,720,3,0.37296116,0.04332357,0.07055555,0.094049476,0.123046875,0.19915147,0.067743056,0.029168837,0.38620767,0.06528646,0.09554905,0.108789064,0.04318902,0.046512585,0.18572591,0.068740234,0.36699653,0.08848742,0.11286024,0.07342665,0.05492513,0.022705078,0.13245118,0.14814779,0.3760471,0.06069553,0.08803494,0.115403645,0.064091794,0.08784288,0.15868923,0.04919488,93.72062717013888,85.11620193534438,0,255,87.0,0.02144748263888889
Rodas,Smile,Brightness_-20,2025-11-13 16:14:48,1280,720,3,0.33544162,0.07006077,0.09297526,0.09660807,0.21119682,0.15084419,0.0202398,0.022633463,0.3562511,0.10034722,0.11554362,0.06577474,0.035016276,0.16645399,0.13096137,0.029651692,0.35679036,0.117098525,0.09687174,0.057815757,0.032995876,0.044975042,0.2044184,0.08903429,0.34530815,0.09382704,0.11056749,0.09154839,0.041443143,0.1893175,0.101203345,0.02678494,95.74481879340277,73.30640586912833,0,235,84.0,0.020859375
Rodas,Smile,Contrast_1.5x,2025-11-13 16:14:48,1280,720,3,0.2982335,0.022462023,0.035412326,0.052096356,0.063176,0.060270183,0.06688043,0.40146917,0.30293402,0.035157334,0.052340496,0.06891385,0.07883572,0.067263454,0.03361328,0.36094183,0.26128364,0.07141059,0.060155164,0.08463867,0.069093965,0.045180123,0.03858941,0.36964843,0.2949566,0.03261176,0.048522137,0.06697374,0.065390624,0.08215278,0.05305013,0.35634223,138.95178493923612,104.28729175470936,0,255,156.0,0.02690212673611111
Rodas,Smile,Gaussian_Blur,2025-11-13 16:14:48,1280,720,3,0.30767035,0.047952473,0.07972005,0.095777996,0.12509115,0.22190538,0.09319336,0.028689235,0.32067925,0.069507375,0.10504557,0.11142578,0.043002386,0.04763021,0.21839626,0.084313154,0.2997949,0.09287652,0.12344184,0.075758465,0.055166017,0.023460286,0.14323676,0.18626519,0.3103852,0.06504557,0.09744357,0.11766927,0.0644987,0.090523005,0.19863607,0.055798613,105.36340711805556,84.85580489829019,0,255,104.0,0.012916666666666667
Rodas,Smile,Vertical_Flip,2025-11-13 16:14:48,1280,720,3,0.30911893,0.04698893,0.08008138,0.09546115,0.12272786,0.221722,0.094318576,0.029581163,0.32192165,0.0685102,0.104605034,0.110407986,0.044016927,0.04705295,0.2173698,0.08611545,0.30173394,0.09111545,0.12343533,0.07547743,0.055281032,0.02319987,0.14116754,0.18858941,0.31189454,0.06401259,0.09719184,0.11723959,0.064404294,0.09000434,0.19777018,0.057482637,105.36630859375,85.14310032189259,0,255,104.0,0.022759331597222224
Rodas,Smile,Rotation_10deg,2025-11-13 16:14:48,1280,720,3,0.36090386,0.03836914,0.06511393,0.0924924,0.12270182,0.20576823,0.09287001,0.021780599,0.37496635,0.06069987,0.088093534,0.107617185,0.04337348,0.046259765,0.2011925,0.07779731,0.3612435,0.08065321,0.10331597,0.072173394,0.05515625,0.022847222,0.13076498,0.17384548,0.36481446,0.056161024,0.080574,0.114187285,0.0644401,0.08608832,0.18435438,0.049380425,97.69573350694445,86.30601617990283,0,255,95.0,0.02094943576388889
Rodas,Smile,Brightness_+15,2025-11-13 16:14:48,1280,720,3,0.2920345,0.038969185,0.06701172,0.09125543,0.09386176,0.20810112,0.15914606,0.049620226,0.29405272,0.05534614,0.09854709,0.113218315,0.07322483,0.033605687,0.14880425,0.18320096,0.24149197,0.10719726,0.11419271,0.10065213,0.059369575,0.037043184,0.0391352,0.30091798,0.28581163,0.053225912,0.09174479,0.10453125,0.10063585,0.040890843,0.18020508,0.14295465,119.89483072916667,84.38532716232444,15,255,119.0,0.022559678819444446
Rodas,Smile,Contrast_0.7x,2025-11-13 16:14:48,1280,720,3,0.32405382,0.09906467,0.13559353,0.26398763,0.1490408,0.02825955,0.0,0.0,0.34092665,0.1382194,0.1442882,0.054926217,0.25374782,0.06789171,0.0,0.0,0.33794704,0.1637565,0.10662435,0.054804686,0.17605251,0.16081488,0.0,0.0,0.3317155,0.12712783,0.15564561,0.073031686,0.26732314,0.04515625,0.0,0.0,73.77650390625,59.56612977907151,0,178,73.0,0.015677083333333335
Rodas,Smile,Median_Blur,2025-11-13 16:14:48,1280,720,3,0.30929363,0.046837024,0.079273,0.09505751,0.12438477,0.22196072,0.09383355,0.029359808,0.3221452,0.067987196,0.104653865,0.1116211,0.043385416,0.045975477,0.21837132,0.08586046,0.30169597,0.091070965,0.12342122,0.075876735,0.055427518,0.022048611,0.14304145,0.18741754,0.3120584,0.06352322,0.09720269,0.11794922,0.06436524,0.08923937,0.19829102,0.057370875,105.33399956597222,85.15297177850032,0,255,104.0,0.014195963541666667
Rodas,Smile,Zoom_1.1x,2025-11-13 16:14:48,1280,720,3,0.16347656,0.04535699,0.11328993,0.15810873,0.20594727,0.16120876,0.110153,0.04245877,0.19522244,0.09987739,0.15641384,0.19214736,0.07560004,0.049305554,0.119283855,0.11214952,0.17985027,0.13809787,0.18997288,0.109211154,0.09719835,0.040908203,0.07101128,0.17375,0.17323676,0.08800673,0.14209202,0.20537543,0.12018989,0.04985677,0.13958658,0.081655815,114.69645290798611,73.84693942367907,0,255,111.0,0.018197699652777777
Rodas,Surprised,Original,2025-11-13 16:14:48,1280,720,3,0.3779373,0.034564886,0.09774739,0.105480686,0.17909613,0.13238172,0.04172526,0.031066623,0.39082575,0.05693685,0.1312283,0.12157769,0.053964842,0.058768447,0.12685981,0.059838325,0.38675347,0.07738173,0.14145942,0.079040796,0.06199436,0.043496095,0.09090061,0.11897352,0.38190213,0.054615885,0.10376736,0.15165256,0.07028863,0.08168837,0.102983944,0.05310113,87.1802224392361,80.86693821522296,0,255,85.0,0.025215928819444445
Rodas,Surprised,Rotation_15deg,2025-11-13 16:14:48,1280,720,3,0.44300672,0.032917753,0.08659505,0.101195745,0.17247395,0.095264755,0.040062934,0.028483072,0.45681316,0.055639107,0.12188585,0.1153418,0.052683376,0.05320204,0.08858615,0.055848524,0.45456055,0.07492079,0.13110134,0.07284179,0.061467014,0.042249348,0.07174479,0.091114365,0.4474794,0.053605687,0.09331272,0.14573893,0.069847,0.071531035,0.068264976,0.05022027,75.898359375,79.32724749558007,0,255,63.0,0.021354166666666667
Rodas,Surprised,Horizontal_Flip,2025-11-13 16:14:48,1280,720,3,0.3779373,0.034564886,0.09774739,0.105480686,0.17909613,0.13238172,0.04172526,0.031066623,0.39082575,0.05693685,0.1312283,0.12157769,0.053964842,0.058768447,0.12685981,0.059838325,0.38675347,0.07738173,0.14145942,0.079040796,0.06199436,0.043496095,0.09090061,0.11897352,0.38190213,0.054615885,0.10376736,0.15165256,0.07028863,0.08168837,0.102983944,0.05310113,87.1802224392361,80.86693821522297,0,255,85.0,0.025240885416666668
Rodas,Surprised,Grayscale,2025-11-13 16:14:48,1280,720,3,0.38190213,0.054615885,0.10376736,0.15165256,0.07028863,0.08168837,0.102983944,0.05310113,0.38190213,0.054615885,0.10376736,0.15165256,0.07028863,0.08168837,0.102983944,0.05310113,0.38190213,0.054615885,0.10376736,0.15165256,0.07028863,0.08168837,0.102983944,0.05310113,0.38190213,0.054615885,0.10376736,0.15165256,0.07028863,0.08168837,0.102983944,0.05310113,87.1802224392361,80.86693821522296,0,255,85.0,0.025215928819444445
Rodas,Surprised,Brightness_+30,2025-11-13 16:14:48,1280,720,3,0.3125586,0.06690104,0.036111113,0.10136936,0.107516274,0.18027127,0.12687282,0.068399526,0.30940104,0.08458767,0.05858941,0.13814454,0.115377605,0.051515844,0.063332245,0.17905165,0.19355902,0.1979872,0.07891059,0.14246202,0.07619032,0.059575737,0.04491428,0.20640083,0.29108506,0.093230255,0.056116536,0.10968859,0.14916883,0.065794274,0.084996745,0.1499197,115.946416015625,78.61155740984094,30,255,115.0,0.024256727430555555
Rodas,Surprised,Zoom_1.2x,2025-11-13 16:14:48,1280,720,3,0.2217958,0.0388227,0.09575955,0.16122179,0.31918293,0.086380206,0.043753255,0.033083767,0.2643685,0.09972548,0.19042969,0.22022678,0.0837283,0.044793837,0.030795356,0.06593207,0.27959418,0.13535915,0.21706706,0.10638889,0.111597225,0.0449783,0.02124132,0.083773874,0.23904839,0.09473524,0.12991537,0.2748112,0.12009006,0.046953127,0.033823784,0.06062283,93.60261176215278,67.46805653554806,0,255,100.0,0.013965928819444445
Rodas,Surprised,Rotation_-15deg,2025-11-13 16:14:48,1280,720,3,0.43924153,0.03194987,0.081350915,0.09983073,0.17699544,0.10538194,0.03560764,0.029641926,0.45256728,0.054895833,0.121393226,0.11195096,0.051060114,0.054371744,0.09562392,0.058136936,0.44918296,0.07514106,0.13038954,0.06971354,0.058879122,0.04069119,0.069076605,0.106926,0.44349393,0.052490234,0.09166775,0.1433724,0.06759657,0.07712999,0.07272678,0.05152235,77.40044162326389,80.04804390440337,0,255,66.0,0.023284505208333334
Rodas,Surprised,Brightness_-20,2025-11-13 16:14:48,1280,720,3,0.396977,0.06611762,0.10950304,0.15342991,0.17210503,0.062151693,0.017443577,0.022272136,0.42439562,0.09203559,0.15365018,0.06722656,0.047894966,0.12458876,0.05521159,0.034996744,0.43087023,0.12660699,0.10299045,0.06976345,0.037102863,0.08355903,0.056290146,0.09281684,0.4109158,0.08264757,0.15327148,0.09623698,0.05577257,0.13182509,0.04062066,0.028709853,80.82908528645834,67.25388778719261,0,235,65.0,0.022992621527777778
Rodas,Surprised,Contrast_1.5x,2025-11-13 16:14:48,1280,720,3,0.36801976,0.019147135,0.025335286,0.05446289,0.07884332,0.06992187,0.11407661,0.27019313,0.3736914,0.0348112,0.03925998,0.07240234,0.115563154,0.064840496,0.037862413,0.26156902,0.3523828,0.05865994,0.053092446,0.0976964,0.080247395,0.042556424,0.047263455,0.26810113,0.36789605,0.02804362,0.0407411,0.06180881,0.10684353,0.08694987,0.053322483,0.25439453,118.10636935763888,102.14750705366482,0,255,128.0,0.02916232638888889
Rodas,Surprised,Gaussian_Blur,2025-11-13 16:14:48,1280,720,3,0.3763292,0.035608724,0.09686957,0.10765299,0.18168946,0.13039063,0.04109375,0.030365668,0.38955837,0.05795573,0.13196723,0.12216363,0.05267361,0.05981228,0.1275152,0.05835395,0.38439453,0.07938368,0.14140083,0.079418406,0.06259982,0.043648005,0.0905957,0.118559025,0.38043076,0.055782337,0.10337674,0.15223742,0.07101454,0.08203884,0.10307074,0.052048612,87.17775716145833,80.55244158238078,0,255,86.0,0.013529730902777778
Rodas,Surprised,Vertical_Flip,2025-11-13 16:14:48,1280,720,3,0.3779373,0.034564886,0.09774739,0.105480686,0.17909613,0.13238172,0.04172526,0.031066623,0.39082575,0.05693685,0.1312283,0.12157769,0.053964842,0.058768447,0.12685981,0.059838325,0.38675347,0.07738173,0.14145942,0.079040796,0.06199436,0.043496095,0.09090061,0.11897352,0.38190213,0.054615885,0.10376736,0.15165256,0.07028863,0.08168837,0.102983944,0.05310113,87.1802224392361,80.86693821522296,0,255,85.0,0.025235460069444444
Rodas,Surprised,Rotation_10deg,2025-11-13 16:14:48,1280,720,3,0.4246799,0.033586156,0.08940538,0.103458114,0.17478842,0.10487088,0.040325522,0.028885633,0.43836698,0.05588867,0.12442383,0.118170574,0.05276476,0.05416775,0.09984267,0.056374785,0.43529624,0.075884335,0.13381185,0.07542317,0.06180013,0.042445745,0.076535374,0.09880317,0.42907336,0.05386936,0.09599392,0.14859591,0.06977213,0.07438043,0.07776367,0.050551217,78.99830403645834,79.83111470710473,0,255,71.0,0.02198784722222222
Rodas,Surprised,Brightness_+15,2025-11-13 16:14:48,1280,720,3,0.36322808,0.030372178,0.05968316,0.10973741,0.14902127,0.17471896,0.07033854,0.04290039,0.366556,0.05292535,0.08541124,0.15525174,0.07366862,0.04596788,0.10819336,0.11202583,0.33717883,0.08674805,0.118650176,0.11231662,0.06938694,0.038241103,0.070778,0.1667003,0.36028644,0.045536023,0.07859483,0.15140842,0.10276692,0.051504992,0.13348633,0.076416016,101.67980143229167,79.90902265104762,15,255,100.0,0.024920789930555555
Rodas,Surprised,Contrast_0.7x,2025-11-13 16:14:48,1280,720,3,0.38928387,0.10164063,0.16806966,0.24765517,0.06347222,0.029878473,0.0,0.0,0.411862,0.1408496,0.16961806,0.06811958,0.15303168,0.0565191,0.0,0.0,0.415102,0.17255099,0.118171655,0.066985674,0.11675564,0.110434026,0.0,0.0,0.40001193,0.118627384,0.20366427,0.08455078,0.14962348,0.043522134,0.0,0.0,61.021442057291665,56.557323843149995,0,178,60.0,0.016458333333333332
Rodas,Surprised,Median_Blur,2025-11-13 16:14:48,1280,720,3,0.37799588,0.03409722,0.096655816,0.10668186,0.18100587,0.13105795,0.041545138,0.030960286,0.39105362,0.056279298,0.13120985,0.12264866,0.0530089,0.05834961,0.127921,0.05952908,0.38655272,0.07730903,0.14134982,0.07911241,0.06296875,0.042390406,0.09084744,0.119469404,0.3820204,0.05414605,0.10304579,0.15283528,0.07001953,0.08121962,0.10339301,0.05332031,87.18678276909722,80.88200551135698,0,255,86.0,0.016127387152777777
Rodas,Surprised,Zoom_1.1x,2025-11-13 16:14:49,1280,720,3,0.24722657,0.03444987,0.08803819,0.14449327,0.2808572,0.10209527,0.0599273,0.042912327,0.28043294,0.0834809,0.17739366,0.18797092,0.07790364,0.051768664,0.05471137,0.086337894,0.28746963,0.11507921,0.19912001,0.097102866,0.0999924,0.04974935,0.03135634,0.12013021,0.26014322,0.079294704,0.11216471,0.24939236,0.10764431,0.05406684,0.059507377,0.07778646,97.488095703125,73.7382289143603,0,255,102.0,0.017309027777777777
Idara,Neutral,Original,2025-11-13 16:14:49,1920,1080,3,0.0035469714,0.032085743,0.0703125,0.13515191,0.24610966,0.24916764,0.26244888,0.0011766976,0.0065692514,0.068819925,0.0962119,0.17358266,0.2163749,0.30624133,0.13218461,1.5432099e-05,0.0089134835,0.09058015,0.0875651,0.09921055,0.29093894,0.38370514,0.039082754,3.8580247e-06,0.0054933447,0.054352336,0.09267747,0.15120804,0.24370082,0.30504677,0.14748408,3.7133486e-05,146.4838710455247,43.74005691997898,0,231,154.0,0.007527006172839506
Idara,Neutral,Rotation_15deg,2025-11-13 16:14:49,1920,1080,3,0.12723958,0.031400945,0.068511285,0.105949074,0.22046489,0.21501687,0.23086178,0.00055555557,0.13013792,0.06811632,0.09428964,0.12650752,0.20855854,0.25453606,0.1178477,6.26929e-06,0.13254148,0.09004871,0.086069636,0.071371526,0.25099394,0.33430025,0.03467255,1.9290123e-06,0.12912712,0.053744696,0.090749905,0.11337432,0.22658083,0.25646654,0.12994309,1.3503087e-05,127.39791280864198,63.70262510370753,0,230,143.0,0.007965374228395062
Idara,Neutral,Horizontal_Flip,2025-11-13 16:14:49,1920,1080,3,0.0035469714,0.032085743,0.0703125,0.13515191,0.24610966,0.24916764,0.26244888,0.0011766976,0.0065692514,0.068819925,0.0962119,0.17358266,0.2163749,0.30624133,0.13218461,1.5432099e-05,0.0089134835,0.09058015,0.0875651,0.09921055,0.29093894,0.38370514,0.039082754,3.8580247e-06,0.0054933447,0.054352336,0.09267747,0.15120804,0.24370082,0.30504677,0.14748408,3.7133486e-05,146.4838710455247,43.74005691997896,0,231,154.0,0.007529899691358024
Idara,Neutral,Grayscale,2025-11-13 16:14:49,1920,1080,3,0.0054933447,0.054352336,0.09267747,0.15120804,0.24370082,0.30504677,0.14748408,3.7133486e-05,0.0054933447,0.054352336,0.09267747,0.15120804,0.24370082,0.30504677,0.14748408,3.7133486e-05,0.0054933447,0.054352336,0.09267747,0.15120804,0.24370082,0.30504677,0.14748408,3.7133486e-05,0.0054933447,0.054352336,0.09267747,0.15120804,0.24370082,0.30504677,0.14748408,3.7133486e-05,146.4838710455247,43.74005691997898,0,231,154.0,0.007527006172839506
Idara,Neutral,Brightness_+30,2025-11-13 16:14:49,1920,1080,3,8.198303e-06,0.004261188,0.03511622,0.07143374,0.14477286,0.25094426,0.27453655,0.21892698,1.6396605e-05,0.007900752,0.073939525,0.09610195,0.18097849,0.21036217,0.3255406,0.10516011,5.2083335e-05,0.010686728,0.09679832,0.083704665,0.11161169,0.29716098,0.37264466,0.027340857,1.1091821e-05,0.0065002893,0.059095774,0.09289738,0.17283998,0.22639516,0.3160214,0.12623891,176.4833921682099,43.73925332108204,30,255,184.0,0.007525559413580247
Idara,Neutral,Zoom_1.2x,2025-11-13 16:14:49,1920,1080,3,0.0095833335,0.071106285,0.15923852,0.22661507,0.2164429,0.15577595,0.16074315,0.00049479166,0.017683256,0.17043161,0.22722656,0.18999133,0.13646075,0.13802518,0.120172165,9.162809e-06,0.024410205,0.23195264,0.20874083,0.12635657,0.15516107,0.20025752,0.053117283,3.8580247e-06,0.014810957,0.13159047,0.2190649,0.21324219,0.15145351,0.14031298,0.12950858,1.6396605e-05,121.06557581018518,50.43923959555935,0,228,116.0,0.007048128858024691
Idara,Neutral,Rotation_-15deg,2025-11-13 16:14:49,1920,1080,3,0.127228,0.031161748,0.062989004,0.12603153,0.21388021,0.19714361,0.24055219,0.001013696,0.13010754,0.06776862,0.088057004,0.15500917,0.1835682,0.24961999,0.12586372,5.787037e-06,0.1325352,0.08978106,0.08050299,0.08226707,0.2417583,0.33594957,0.03720486,9.645062e-07,0.12911169,0.053430747,0.08480179,0.13804157,0.20719907,0.24777633,0.13962288,1.5914351e-05,127.40771122685184,63.734534581274005,0,228,140.0,0.008049768518518519
Idara,Neutral,Brightness_-20,2025-11-13 16:14:49,1920,1080,3,0.014658082,0.062226564,0.089351855,0.24452063,0.19268133,0.3795134,0.017048128,0.0,0.03609761,0.10133199,0.09332706,0.24707176,0.24062982,0.28002653,0.0015152392,0.0,0.052372202,0.10838734,0.06386526,0.23596548,0.35810283,0.18120274,0.00010416667,0.0,0.026683064,0.087290704,0.10172598,0.24138261,0.22951002,0.31019193,0.0032156636,0.0,126.49550684799382,43.70657395115404,0,211,134.0,0.0075009645061728395
Idara,Neutral,Contrast_1.5x,2025-11-13 16:14:49,1920,1080,3,0.00064284337,0.007381848,0.027608024,0.043474153,0.056360435,0.105629824,0.17624083,0.58266205,0.0014906443,0.0139467595,0.059951775,0.06473138,0.061923224,0.14313994,0.13928337,0.5155329,0.0022419945,0.02556713,0.07168451,0.0632827,0.045139853,0.07835311,0.18270448,0.53102624,0.0012432485,0.010401235,0.048496816,0.058673322,0.06723235,0.118241705,0.16307388,0.5326374,208.73561921296297,55.13335734902857,0,255,230.0,0.010192418981481481
